# Total of 3183 particles
# Generated on : 2014-02-21 16:50:10.433376
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
1058  1  1.000000 44.761580  -43.957919  0.000000  0.427648  -0.903946  0.000000  -0.950113  -0.311905  0.000000  0.000000
1059  1  1.000000 15.711863  -42.779048  0.000000  -0.146754  0.989173  0.000000  0.114212  -0.993456  0.000000  0.000000
1060  1  1.000000 39.262176  14.979187  0.000000  -0.483834  0.875160  0.000000  -0.956150  0.292879  0.000000  0.000000
1061  1  1.000000 -37.596611  35.575685  0.000000  -0.396516  0.918028  0.000000  0.544054  -0.839050  0.000000  0.000000
1062  1  1.000000 -4.154794  -36.016736  0.000000  0.939648  -0.342142  0.000000  0.528942  -0.848658  0.000000  0.000000
1063  1  1.000000 -27.120627  18.992806  0.000000  0.975666  0.219264  0.000000  0.536232  0.844071  0.000000  0.000000
1064  1  1.000000 -36.105465  16.414863  0.000000  0.505199  -0.863003  0.000000  0.246263  -0.969203  0.000000  0.000000
1065  1  1.000000 24.940859  39.553957  0.000000  -0.043325  -0.999061  0.000000  -0.924402  0.381421  0.000000  0.000000
1066  1  1.000000 1.004861  -14.659045  0.000000  0.935263  0.353954  0.000000  -0.931504  0.363732  0.000000  0.000000
1067  1  1.000000 -48.368644  -47.126373  0.000000  -0.936551  0.350530  0.000000  -0.970285  -0.241964  0.000000  0.000000
1068  1  1.000000 -6.982011  -38.083087  0.000000  0.432720  0.901528  0.000000  -0.375104  -0.926983  0.000000  0.000000
1069  1  1.000000 -18.344391  -27.169944  0.000000  -0.289067  -0.957309  0.000000  -0.996353  -0.085322  0.000000  0.000000
1070  1  1.000000 -31.525712  19.121322  0.000000  0.101731  -0.994812  0.000000  -0.938748  0.344605  0.000000  0.000000
1071  1  1.000000 -30.997269  -21.804254  0.000000  0.993415  0.114575  0.000000  -0.071195  -0.997462  0.000000  0.000000
1072  1  1.000000 12.425486  -8.465822  0.000000  -0.774490  0.632586  0.000000  0.999949  0.010082  0.000000  0.000000
1073  1  1.000000 1.641945  -34.561374  0.000000  0.903144  0.429337  0.000000  -0.376792  -0.926298  0.000000  0.000000
1074  1  1.000000 37.754908  -49.062989  0.000000  0.996599  -0.082403  0.000000  -0.955626  0.294584  0.000000  0.000000
1075  1  1.000000 31.077296  -15.523895  0.000000  -0.711384  -0.702804  0.000000  0.883804  -0.467857  0.000000  0.000000
1076  1  1.000000 -0.867176  -28.730058  0.000000  -0.017720  -0.999843  0.000000  -0.715579  0.698532  0.000000  0.000000
1077  1  1.000000 45.549312  -22.484740  0.000000  -0.521753  0.853097  0.000000  -0.991256  0.131950  0.000000  0.000000
1078  1  1.000000 -12.721310  45.190621  0.000000  0.320313  0.947312  0.000000  -0.915011  -0.403428  0.000000  0.000000
1079  1  1.000000 3.264734  33.333728  0.000000  0.305918  0.952058  0.000000  -0.272126  -0.962262  0.000000  0.000000
1080  1  1.000000 -26.425614  18.008105  0.000000  0.166123  0.986105  0.000000  0.979544  -0.201230  0.000000  0.000000
1081  1  1.000000 39.031544  -28.604789  0.000000  0.176553  -0.984291  0.000000  -0.895192  0.445681  0.000000  0.000000
1082  1  1.000000 24.992236  4.870331  0.000000  -0.833010  -0.553258  0.000000  0.057447  0.998349  0.000000  0.000000
1083  1  1.000000 4.834458  35.070242  0.000000  0.936565  -0.350495  0.000000  0.999156  0.041079  0.000000  0.000000
1084  1  1.000000 12.525277  -43.320020  0.000000  0.606436  0.795132  0.000000  -0.525568  -0.850751  0.000000  0.000000
1085  1  1.000000 -41.670775  36.110316  0.000000  -0.969875  0.243603  0.000000  0.997139  0.075594  0.000000  0.000000
1086  1  1.000000 22.812227  13.156492  0.000000  0.994492  0.104814  0.000000  0.916113  -0.400921  0.000000  0.000000
1087  1  1.000000 33.053618  -40.615798  0.000000  0.999964  0.008474  0.000000  -0.813517  0.581541  0.000000  0.000000
1088  1  1.000000 38.266446  18.829763  0.000000  -0.996558  0.082902  0.000000  0.919281  -0.393601  0.000000  0.000000
1089  1  1.000000 48.276832  -25.274516  0.000000  0.471273  -0.881987  0.000000  0.853421  0.521221  0.000000  0.000000
1090  1  1.000000 26.888816  -4.285720  0.000000  0.455274  0.890351  0.000000  0.542978  -0.839747  0.000000  0.000000
1091  1  1.000000 -7.707721  27.646559  0.000000  -0.638018  -0.770021  0.000000  -0.655673  -0.755045  0.000000  0.000000
1092  1  1.000000 49.823449  32.070993  0.000000  0.903016  0.429608  0.000000  0.662035  0.749473  0.000000  0.000000
1093  1  1.000000 43.916597  -45.297484  0.000000  0.122121  -0.992515  0.000000  -0.950125  0.311870  0.000000  0.000000
1094  1  1.000000 8.249927  2.014932  0.000000  -0.202586  -0.979265  0.000000  0.652897  -0.757447  0.000000  0.000000
1095  1  1.000000 28.327615  -3.073112  0.000000  -0.295079  -0.955473  0.000000  0.953115  -0.302609  0.000000  0.000000
1096  1  1.000000 22.945285  2.525620  0.000000  0.100261  -0.994961  0.000000  -0.605760  -0.795648  0.000000  0.000000
1097  1  1.000000 -42.841240  -33.408222  0.000000  0.684169  -0.729324  0.000000  0.710111  -0.704090  0.000000  0.000000
1098  1  1.000000 11.285484  -31.595664  0.000000  0.990390  0.138304  0.000000  -0.983567  0.180545  0.000000  0.000000
1099  1  1.000000 3.602338  -32.760329  0.000000  0.985660  0.168742  0.000000  -0.411035  -0.911620  0.000000  0.000000
1100  1  1.000000 -35.648028  -29.546482  0.000000  -0.836772  0.547552  0.000000  -0.802146  -0.597128  0.000000  0.000000
1101  1  1.000000 -14.044383  -37.571283  0.000000  0.279796  -0.960060  0.000000  -0.846950  0.531673  0.000000  0.000000
1102  1  1.000000 24.257255  -40.374143  0.000000  0.958474  -0.285180  0.000000  0.365894  0.930656  0.000000  0.000000
1103  1  1.000000 -46.245404  1.319143  0.000000  0.972121  0.234478  0.000000  -0.595330  0.803481  0.000000  0.000000
1104  1  1.000000 -48.493358  -33.398470  0.000000  0.084574  0.996417  0.000000  -0.775846  0.630923  0.000000  0.000000
1105  1  1.000000 -7.835701  -35.009287  0.000000  -0.038576  0.999256  0.000000  -0.760459  -0.649385  0.000000  0.000000
1106  1  1.000000 -47.235800  45.525143  0.000000  -0.456350  -0.889800  0.000000  0.503222  0.864157  0.000000  0.000000
1107  1  1.000000 -5.802848  -8.852367  0.000000  0.788625  0.614875  0.000000  -0.835379  -0.549674  0.000000  0.000000
1108  1  1.000000 31.789149  3.688522  0.000000  0.548372  -0.836234  0.000000  -0.989454  -0.144848  0.000000  0.000000
1109  1  1.000000 -8.042842  33.944957  0.000000  -0.885639  -0.464374  0.000000  -0.854808  -0.518944  0.000000  0.000000
1110  1  1.000000 17.586479  38.657575  0.000000  0.677523  -0.735502  0.000000  0.071795  -0.997419  0.000000  0.000000
1111  1  1.000000 34.059546  8.601486  0.000000  -0.244110  -0.969748  0.000000  0.885700  0.464259  0.000000  0.000000
1112  1  1.000000 -40.873922  -13.726392  0.000000  0.941060  0.338240  0.000000  -0.394716  0.918803  0.000000  0.000000
1113  1  1.000000 20.123115  33.410238  0.000000  -0.679897  0.733308  0.000000  0.988541  0.150955  0.000000  0.000000
1114  1  1.000000 26.473300  -4.682604  0.000000  0.881685  0.471839  0.000000  -0.990230  0.139443  0.000000  0.000000
1115  1  1.000000 -19.114404  36.668902  0.000000  -0.279339  -0.960193  0.000000  0.989729  -0.142959  0.000000  0.000000
1116  1  1.000000 -6.505068  28.785401  0.000000  0.967319  -0.253564  0.000000  -0.810157  0.586213  0.000000  0.000000
1117  1  1.000000 -11.440910  20.805327  0.000000  0.643006  0.765861  0.000000  -0.525724  0.850655  0.000000  0.000000
1118  1  1.000000 43.161790  29.055017  0.000000  -0.587426  0.809278  0.000000  -0.025898  -0.999665  0.000000  0.000000
1119  1  1.000000 -18.300299  10.782945  0.000000  0.946033  0.324069  0.000000  0.954423  -0.298457  0.000000  0.000000
1120  1  1.000000 -3.738825  -37.605046  0.000000  0.111997  0.993709  0.000000  -0.146224  -0.989252  0.000000  0.000000
1121  1  1.000000 24.391280  -23.925833  0.000000  -0.954698  -0.297576  0.000000  -0.517278  0.855818  0.000000  0.000000
1122  1  1.000000 23.262133  -43.100594  0.000000  0.926402  -0.376535  0.000000  -0.322866  -0.946445  0.000000  0.000000
1123  1  1.000000 34.651330  19.562247  0.000000  0.919006  0.394244  0.000000  -0.549043  0.835794  0.000000  0.000000
1124  1  1.000000 -3.033342  25.832758  0.000000  0.976016  -0.217698  0.000000  -0.903229  -0.429158  0.000000  0.000000
1125  1  1.000000 -0.332409  -20.565954  0.000000  -0.256999  -0.966412  0.000000  -0.087708  -0.996146  0.000000  0.000000
1126  1  1.000000 -18.812895  12.649418  0.000000  0.375167  -0.926957  0.000000  -0.725806  -0.687900  0.000000  0.000000
1127  1  1.000000 3.022790  -43.638818  0.000000  0.968698  0.248240  0.000000  -0.924915  -0.380175  0.000000  0.000000
1128  1  1.000000 -5.767577  19.501387  0.000000  -0.996088  0.088367  0.000000  0.126301  0.991992  0.000000  0.000000
1129  1  1.000000 -30.717434  17.068075  0.000000  -0.944565  0.328324  0.000000  -0.688314  -0.725413  0.000000  0.000000
1130  1  1.000000 16.581991  -2.496917  0.000000  -0.622087  0.782948  0.000000  0.556048  -0.831150  0.000000  0.000000
1131  1  1.000000 -31.084473  37.795844  0.000000  -0.887052  0.461669  0.000000  0.956912  -0.290379  0.000000  0.000000
1132  1  1.000000 29.985952  -0.928811  0.000000  -0.922353  0.386348  0.000000  -0.798514  0.601977  0.000000  0.000000
1133  1  1.000000 17.051746  41.608056  0.000000  0.647756  -0.761848  0.000000  0.857093  -0.515162  0.000000  0.000000
1134  1  1.000000 13.809442  -37.530512  0.000000  0.934567  -0.355788  0.000000  0.232341  0.972634  0.000000  0.000000
1135  1  1.000000 39.604528  -35.308154  0.000000  -0.968374  -0.249504  0.000000  0.896878  -0.442277  0.000000  0.000000
1136  1  1.000000 -29.716798  -3.110333  0.000000  0.224356  0.974507  0.000000  -0.519061  -0.854737  0.000000  0.000000
1137  1  1.000000 27.602710  -24.179556  0.000000  -0.111841  0.993726  0.000000  0.883621  -0.468203  0.000000  0.000000
1138  1  1.000000 -44.455306  36.194715  0.000000  0.967007  0.254750  0.000000  0.661332  -0.750093  0.000000  0.000000
1139  1  1.000000 5.127501  37.159382  0.000000  -0.596917  -0.802303  0.000000  0.997859  -0.065399  0.000000  0.000000
1140  1  1.000000 27.655231  -12.689625  0.000000  -0.978574  0.205893  0.000000  0.505970  0.862551  0.000000  0.000000
1141  1  1.000000 -5.245248  -31.053067  0.000000  -0.992222  -0.124481  0.000000  -0.984202  0.177048  0.000000  0.000000
1142  1  1.000000 32.727510  -32.946498  0.000000  -0.845372  -0.534179  0.000000  0.402746  -0.915312  0.000000  0.000000
1143  1  1.000000 -23.215370  -27.280424  0.000000  0.197523  0.980298  0.000000  0.847001  0.531591  0.000000  0.000000
1144  1  1.000000 16.492541  35.972305  0.000000  0.250940  -0.968003  0.000000  -0.673404  -0.739275  0.000000  0.000000
1145  1  1.000000 7.012993  31.108026  0.000000  0.203888  0.978994  0.000000  -0.898874  -0.438208  0.000000  0.000000
1146  1  1.000000 14.721823  -44.340590  0.000000  -0.377939  0.925831  0.000000  0.975168  -0.221468  0.000000  0.000000
1147  1  1.000000 -49.338370  13.757364  0.000000  0.569035  -0.822313  0.000000  0.501446  -0.865189  0.000000  0.000000
1148  1  1.000000 -2.136387  -22.352246  0.000000  -0.018813  0.999823  0.000000  -0.943669  -0.330891  0.000000  0.000000
1149  1  1.000000 -41.474605  27.888051  0.000000  -0.894163  0.447741  0.000000  0.742717  -0.669606  0.000000  0.000000
1150  1  1.000000 21.023805  43.332137  0.000000  0.181295  0.983429  0.000000  0.992540  -0.121920  0.000000  0.000000
1151  1  1.000000 -5.409189  20.601919  0.000000  0.990735  -0.135810  0.000000  0.746194  -0.665728  0.000000  0.000000
1152  1  1.000000 -19.497077  -33.264378  0.000000  0.657171  -0.753742  0.000000  -0.966646  -0.256116  0.000000  0.000000
1153  1  1.000000 16.341872  -10.461268  0.000000  0.908948  -0.416909  0.000000  -0.593786  0.804623  0.000000  0.000000
1154  1  1.000000 25.312952  -9.647886  0.000000  0.784976  -0.619526  0.000000  -0.704139  0.710062  0.000000  0.000000
1155  1  1.000000 42.387752  16.844108  0.000000  -0.654155  0.756361  0.000000  0.409048  0.912513  0.000000  0.000000
1156  1  1.000000 6.731592  -33.914936  0.000000  -0.898536  0.438900  0.000000  -0.968120  0.250486  0.000000  0.000000
1157  1  1.000000 25.860973  -8.772439  0.000000  0.693465  0.720491  0.000000  -0.937616  0.347673  0.000000  0.000000
1158  1  1.000000 -1.117693  -7.759292  0.000000  0.158198  -0.987407  0.000000  0.612772  -0.790260  0.000000  0.000000
1159  1  1.000000 12.571990  -19.674046  0.000000  -0.982555  -0.185973  0.000000  -0.003758  0.999993  0.000000  0.000000
1160  1  1.000000 19.369796  44.247485  0.000000  -0.834135  -0.551560  0.000000  0.038800  -0.999247  0.000000  0.000000
1161  1  1.000000 12.590016  38.826621  0.000000  -0.199568  0.979884  0.000000  -0.957879  -0.287173  0.000000  0.000000
1162  1  1.000000 -4.034064  -37.882868  0.000000  -0.924795  -0.380467  0.000000  0.428786  -0.903406  0.000000  0.000000
1163  1  1.000000 30.294893  3.903426  0.000000  0.883723  -0.468010  0.000000  -0.567319  0.823498  0.000000  0.000000
1164  1  1.000000 26.335508  26.006614  0.000000  -0.069088  0.997611  0.000000  0.158159  -0.987414  0.000000  0.000000
1165  1  1.000000 -5.581834  36.708080  0.000000  -0.997549  -0.069976  0.000000  -0.801754  0.597655  0.000000  0.000000
1166  1  1.000000 40.445849  8.057031  0.000000  -0.764921  0.644125  0.000000  -0.879554  -0.475800  0.000000  0.000000
1167  1  1.000000 47.566141  20.682442  0.000000  0.604260  0.796787  0.000000  -0.712752  -0.701416  0.000000  0.000000
1168  1  1.000000 -45.318059  -41.740557  0.000000  -0.999929  0.011904  0.000000  -0.871013  0.491260  0.000000  0.000000
1169  1  1.000000 -21.552925  47.273455  0.000000  -0.342582  -0.939488  0.000000  0.804917  0.593387  0.000000  0.000000
1170  1  1.000000 19.960027  -22.030671  0.000000  -0.999804  0.019805  0.000000  0.003839  0.999993  0.000000  0.000000
1171  1  1.000000 -33.418640  -31.302546  0.000000  -0.553645  0.832753  0.000000  0.974983  -0.222279  0.000000  0.000000
1172  1  1.000000 46.171486  43.014556  0.000000  0.789860  0.613287  0.000000  0.413486  0.910511  0.000000  0.000000
1173  1  1.000000 38.777696  43.497693  0.000000  -0.235651  -0.971838  0.000000  0.996892  -0.078782  0.000000  0.000000
1174  1  1.000000 -46.557153  22.826249  0.000000  0.911916  0.410377  0.000000  -0.871844  -0.489783  0.000000  0.000000
1175  1  1.000000 23.469455  -37.285017  0.000000  0.995440  0.095391  0.000000  0.906311  -0.422612  0.000000  0.000000
1176  1  1.000000 33.199463  49.541209  0.000000  -0.831191  -0.555987  0.000000  0.858697  -0.512483  0.000000  0.000000
1177  1  1.000000 -7.422663  17.952310  0.000000  0.870822  0.491598  0.000000  0.944098  -0.329666  0.000000  0.000000
1178  1  1.000000 5.470647  -40.621008  0.000000  -0.633740  -0.773546  0.000000  0.862694  -0.505727  0.000000  0.000000
1179  1  1.000000 -3.431360  -41.304785  0.000000  0.870734  0.491755  0.000000  0.027591  -0.999619  0.000000  0.000000
1180  1  1.000000 -30.195830  11.301131  0.000000  0.555914  -0.831240  0.000000  -0.998954  -0.045717  0.000000  0.000000
1181  1  1.000000 37.676544  -2.103198  0.000000  -0.474328  -0.880348  0.000000  -0.611373  -0.791343  0.000000  0.000000
1182  1  1.000000 12.183935  -27.843011  0.000000  -0.809828  -0.586667  0.000000  0.253371  -0.967369  0.000000  0.000000
1183  1  1.000000 22.934843  48.536469  0.000000  0.746518  0.665365  0.000000  -0.611012  0.791621  0.000000  0.000000
1184  1  1.000000 1.372139  20.095432  0.000000  0.779315  -0.626633  0.000000  0.543595  0.839348  0.000000  0.000000
1185  1  1.000000 32.377192  -30.187497  0.000000  -0.976636  0.214899  0.000000  -0.732843  -0.680397  0.000000  0.000000
1186  1  1.000000 -36.480423  -22.987891  0.000000  -0.842482  -0.538725  0.000000  0.228867  -0.973458  0.000000  0.000000
1187  1  1.000000 -9.116468  6.199464  0.000000  -0.979996  -0.199015  0.000000  -0.679435  -0.733736  0.000000  0.000000
1188  1  1.000000 -24.116991  -14.119011  0.000000  0.335620  0.941998  0.000000  -0.965584  -0.260093  0.000000  0.000000
1189  1  1.000000 -18.198241  18.976008  0.000000  -0.950996  -0.309202  0.000000  0.904218  -0.427071  0.000000  0.000000
1190  1  1.000000 -47.202583  31.428296  0.000000  0.689104  -0.724663  0.000000  0.990281  0.139081  0.000000  0.000000
1191  1  1.000000 39.773355  -45.408527  0.000000  0.595525  0.803337  0.000000  -0.997221  -0.074498  0.000000  0.000000
1192  1  1.000000 30.585174  8.413594  0.000000  0.756932  -0.653493  0.000000  0.355746  0.934583  0.000000  0.000000
1193  1  1.000000 4.719219  32.174964  0.000000  -0.228709  -0.973495  0.000000  0.999814  0.019281  0.000000  0.000000
1194  1  1.000000 -14.771399  15.582484  0.000000  0.356785  -0.934186  0.000000  -0.823181  -0.567779  0.000000  0.000000
1195  1  1.000000 23.167676  38.758864  0.000000  -0.433553  0.901128  0.000000  0.294220  0.955738  0.000000  0.000000
1196  1  1.000000 13.729977  -49.548195  0.000000  -0.871249  -0.490842  0.000000  -0.954486  -0.298255  0.000000  0.000000
1197  1  1.000000 -16.097757  -25.530777  0.000000  0.963599  0.267353  0.000000  -0.657467  -0.753483  0.000000  0.000000
1198  1  1.000000 35.422870  -20.366217  0.000000  -0.836072  0.548620  0.000000  0.991690  -0.128649  0.000000  0.000000
1199  1  1.000000 -22.520961  -3.977058  0.000000  -0.539319  0.842102  0.000000  -0.974640  0.223779  0.000000  0.000000
1200  1  1.000000 22.473918  27.083604  0.000000  -0.931221  0.364456  0.000000  -0.772618  -0.634871  0.000000  0.000000
1201  1  1.000000 13.849368  13.848981  0.000000  -0.946834  -0.321722  0.000000  0.924085  0.382188  0.000000  0.000000
1202  1  1.000000 1.639226  -27.086351  0.000000  -0.898810  0.438338  0.000000  -0.909196  -0.416368  0.000000  0.000000
1203  1  1.000000 35.756052  -24.963501  0.000000  0.855254  -0.518209  0.000000  0.916260  -0.400584  0.000000  0.000000
1204  1  1.000000 30.472567  23.592316  0.000000  -0.107418  0.994214  0.000000  -0.340708  0.940169  0.000000  0.000000
1205  1  1.000000 -40.183994  40.200480  0.000000  -0.756522  0.653968  0.000000  -0.861007  -0.508594  0.000000  0.000000
1206  1  1.000000 4.081741  -9.464922  0.000000  0.892955  -0.450147  0.000000  -0.445917  0.895074  0.000000  0.000000
